Index	Moves	MoveID	CanUseMove	FType	FQuality	FCategory	FPower	FAccuracy	FPP	FPriority	FHitMin	FHitMax	FInflict	FInflictPercent	FRawInflictCount	FTurnMin	FTurnMax	FCritStage	FFlinch	FEffectSequence	FRecoil	FRawHealing	FRawTarget	FStat1	FStat2	FStat3	FStat1Stage	FStat2Stage	FStat3Stage	FStat1Percent	FStat2Percent	FStat3Percent	FStat1Duration	FStat2Duration	FStat3Duration	GigantamaxPower	Flag_MakesContact	Flag_Charge	Flag_Recharge	Flag_Protect	Flag_Reflectable	Flag_Snatch	Flag_Mirror	Flag_Punch	Flag_Sound	Flag_Gravity	Flag_Defrost	Flag_DistanceTriple	Flag_Heal	Flag_IgnoreSubstitute	Flag_FailSkyBattle	Flag_AnimateAlly	Flag_Dance	Flag_Metronome	SplinterModifier	Status_Fixated	Status_Obscured	Status_ObscuredDuration	Status_Primed	Status_PrimedDuration	Status_PrimedPercent	Status_StanceSwap	Status_StanceSwapDuration	Status_FutureCrit	Status_FutureCritDuration	Status_FutureCritStage	Flag_CureDrowsy	Flag_CureFrostbite	DamagePercentStatused	CanStyle	ActSpeedModUser	ActSpeedModUserAgile	ActSpeedModUserStrong	ActSpeedModTarget	ActSpeedModTargetAgile	AgilePower	AgileRawHealing	AgileTurnMax	AgileEffectDuration	AgileStatChangeDuration	StrongPower	StrongAccuracy	StrongCritStage	StrongInflictPercent	StrongStat1Percent	StrongTurnMax	StrongEffectDuration	StrongStatChangeDuration	StrongRecoil	StrongRawHealing	StrongSplinterModifier	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMin	HitMax	Inflict	InflictPercent	TurnMin	TurnMax	CritStage	Flinch	EffectSequence	Recoil	Stat1	Stat2	Stat3	Stat1Stage	Stat2Stage	Stat3Stage	Stat1Percent	Stat2Percent	Stat3Percent	InflictCount	Healing	Target
669	Solar Blade	669	False	11	0	1	125	100	10	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	True	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	125	100	10	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
670	Leafage	670	True	11	0	1	40	100	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	30	0	0	0	0	50	100	0	0	0	0	0	0	0	0	0	11	0	1	40	100	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
671	Spotlight	671	False	0	13	0	0	101	15	3	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	True	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	101	15	3	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
672	Toxic Thread	672	False	3	5	0	0	100	20	0	0	0	5	100	1	0	0	0	0	389	0	0	0	5	0	0	-1	0	0	100	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	100	20	0	0	0	5	100	0	0	0	0	389	0	5	0	0	-1	0	0	100	0	0	Permanent	None	AnyExceptSelf
673	Laser Focus	673	False	0	13	0	0	101	30	0	0	0	0	0	0	0	0	0	0	390	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	101	30	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	None	None	Self
674	Gear Up	674	False	8	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	391	0	0	6	1	3	0	1	1	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	101	20	0	0	0	0	0	0	0	0	0	391	0	1	3	0	1	1	0	0	0	0	None	None	AllAllies
675	Throat Chop	675	False	16	4	1	80	100	15	0	0	0	26	100	2	2	2	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	1	80	100	15	0	0	0	26	100	2	2	0	0	392	0	0	0	0	0	0	0	0	0	0	TurnCountSwitch	None	AnyExceptSelf
676	Pollen Puff	676	False	6	0	2	90	100	15	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	90	100	15	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
677	Anchor Shot	677	False	8	0	1	80	100	20	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	80	100	20	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
678	Psychic Terrain	678	False	13	10	0	0	101	10	0	0	0	0	0	0	0	0	0	0	394	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	101	10	0	0	0	0	0	0	0	0	0	394	0	0	0	0	0	0	0	0	0	0	None	None	SideAll
679	Lunge	679	False	6	6	1	80	100	15	0	0	0	0	0	0	0	0	0	0	395	0	0	0	1	0	0	-1	0	0	100	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	1	80	100	15	0	0	0	0	0	0	0	0	0	395	0	1	0	0	-1	0	0	100	0	0	None	None	AnyExceptSelf
680	Fire Lash	680	False	9	6	1	80	100	15	0	0	0	0	0	0	0	0	0	0	396	0	0	0	2	0	0	-1	0	0	100	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	1	80	100	15	0	0	0	0	0	0	0	0	0	396	0	2	0	0	-1	0	0	100	0	0	None	None	AnyExceptSelf
681	Power Trip	681	False	16	0	1	20	100	10	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	20	100	10	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
682	Burn Up	682	False	9	0	2	130	100	5	0	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	130	100	5	0	0	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
683	Speed Swap	683	False	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
684	Smart Strike	684	False	8	0	1	70	101	10	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	70	101	10	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
685	Purify	685	False	3	13	0	0	101	20	0	0	0	0	0	0	0	0	0	0	399	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	False	False	False	False	False	False	True	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	0	101	20	0	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	None	50	AnyExceptSelf
686	Revelation Dance	686	False	0	0	2	90	100	15	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	90	100	15	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
687	Core Enforcer	687	False	15	0	2	100	100	10	0	0	0	0	0	0	0	0	0	0	401	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	2	100	100	10	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	None	None	AllAdjacentOpponents
688	Trop Kick	688	False	11	6	1	70	100	15	0	0	0	0	0	0	0	0	0	0	395	0	0	0	1	0	0	-1	0	0	100	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	1	70	100	15	0	0	0	0	0	0	0	0	0	395	0	1	0	0	-1	0	0	100	0	0	None	None	AnyExceptSelf
689	Instruct	689	False	13	13	0	0	101	15	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	True	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	101	15	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
690	Beak Blast	690	False	2	0	1	100	100	15	-3	0	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	100	100	15	-3	0	0	0	0	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
691	Clanging Scales	691	False	15	7	2	110	100	5	0	0	0	0	0	0	0	0	0	0	404	0	0	5	2	0	0	-1	0	0	100	0	0	0	0	0	140	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	7	2	110	100	5	0	0	0	0	0	0	0	0	0	404	0	2	0	0	-1	0	0	100	0	0	None	None	AllAdjacentOpponents
692	Dragon Hammer	692	False	15	0	1	90	100	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	90	100	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
693	Brutal Swing	693	False	16	0	1	60	100	20	0	0	0	0	0	0	0	0	0	0	405	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	60	100	20	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	None	None	AllAdjacent
694	Aurora Veil	694	False	14	11	0	0	101	20	0	0	0	0	0	0	0	0	0	0	406	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	0	101	20	0	0	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	None	None	SideSelf
695	Sinister Arrow Raid	695	False	7	0	1	180	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	180	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
696	Malicious Moonsault	696	False	16	0	1	180	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	180	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
697	Oceanic Operetta	697	False	10	0	2	195	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	195	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
698	Guardian of Alola	698	False	17	0	2	1	101	1	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	2	1	101	1	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
699	Soul-Stealing 7-Star Strike	699	False	7	0	1	195	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	195	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
700	Stoked Sparksurfer	700	False	12	4	2	175	101	1	0	0	0	1	100	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	2	175	101	1	0	0	0	1	100	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	Permanent	None	AnyExceptSelf
701	Pulverizing Pancake	701	False	0	0	1	210	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	210	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
702	Extreme Evoboost	702	False	0	2	0	0	101	1	0	0	0	0	0	0	0	0	0	0	413	0	0	7	8	0	0	2	0	0	100	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	101	1	0	0	0	0	0	0	0	0	0	413	0	8	0	0	2	0	0	100	0	0	None	None	Self
703	Genesis Supernova	703	False	13	0	2	185	101	1	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	2	185	101	1	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
704	Shell Trap	704	False	9	0	2	150	100	5	-3	0	0	0	0	0	0	0	0	0	407	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	150	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	150	100	5	-3	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	None	None	AllAdjacentOpponents
705	Fleur Cannon	705	False	17	7	2	130	90	5	0	0	0	0	0	0	0	0	0	0	204	0	0	0	3	0	0	-2	0	0	100	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	7	2	130	90	5	0	0	0	0	0	0	0	0	0	204	0	3	0	0	-2	0	0	100	0	0	None	None	AnyExceptSelf
706	Psychic Fangs	706	False	13	0	1	85	100	10	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	85	100	10	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
707	Stomping Tantrum	707	False	4	0	1	75	100	10	0	0	0	0	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	75	100	10	0	0	0	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
708	Shadow Bone	708	False	7	6	1	85	100	10	0	0	0	0	0	0	0	0	0	0	69	0	0	0	2	0	0	-1	0	0	20	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	1	85	100	10	0	0	0	0	0	0	0	0	0	69	0	2	0	0	-1	0	0	20	0	0	None	None	AnyExceptSelf
709	Accelerock	709	False	5	0	1	40	100	20	1	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	40	100	20	1	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
710	Liquidation	710	True	10	6	1	80	100	10	0	0	0	0	0	0	0	0	0	0	69	0	0	0	2	0	0	-1	0	0	20	0	0	3	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	60	0	0	0	2	100	100	0	0	40	0	0	4	0	0	0	10	6	1	80	100	10	0	0	0	0	0	0	0	0	0	69	0	2	0	0	-1	0	0	20	0	0	None	None	AnyExceptSelf
711	Prismatic Laser	711	False	13	0	2	160	100	10	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	2	160	100	10	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
712	Spectral Thief	712	False	7	0	1	90	100	10	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	90	100	10	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
713	Sunsteel Strike	713	False	8	0	1	100	100	5	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	100	100	5	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
714	Moongeist Beam	714	False	7	0	2	100	100	5	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	100	100	5	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
715	Tearful Look	715	False	0	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	411	0	0	0	1	3	0	-1	-1	0	100	100	0	0	0	0	0	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	101	20	0	0	0	0	0	0	0	0	0	411	0	1	3	0	-1	-1	0	100	100	0	None	None	AnyExceptSelf
716	Zing Zap	716	False	12	0	1	80	100	10	0	0	0	0	0	0	0	0	0	30	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	80	100	10	0	0	0	0	0	0	0	0	30	31	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
717	Nature’s Madness	717	False	17	0	2	1	90	10	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	2	1	90	10	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
718	Multi-Attack	718	False	0	0	1	120	100	10	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	100	10	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
